id,time,isRank,winner_name,winner_god_1,winner_god_2,winner_god_ban,winner_deck_code,winner_normal_card_1,winner_normal_card_2,winner_normal_card_3,winner_normal_card_4,winner_normal_card_5,winner_normal_card_6,winner_normal_card_7,winner_special_card_1,winner_special_card_2,winner_special_card_3,loser_name,loser_god_1,loser_god_2,loser_god_ban,loser_deck_code,loser_normal_card_1,loser_normal_card_2,loser_normal_card_3,loser_normal_card_4,loser_normal_card_5,loser_normal_card_6,loser_normal_card_7,loser_special_card_1,loser_special_card_2,loser_special_card_3,loser_isPublic,winner_isPublic
319,2022-09-06 15:55:03.736705,0,Written_by,05-O,03-A1,11-A1,050EC8031ACC,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-5,03-A1-N-2,03-O-N-4,03-A1-N-5,05-O-S-1,03-O-S-1,03-A1-S-2,Åä¸®¾ß³¢,22-O,06-O,14-A1,220F49060D24,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-5,06-O-N-1,06-O-N-3,06-O-N-6,22-O-S-1,22-O-S-4,06-O-S-2,1,1
320,2022-09-06 16:13:23.847579,0,Faryun,03-O,02-O,06-O,030F4A020E88,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,02-O-N-1,02-O-N-2,02-O-N-4,03-O-S-1,03-O-S-3,02-O-S-1,_BETTAA.,07-O,10-A1,19-O,070F4A101C64,07-O-N-1,07-O-N-2,07-O-N-3,07-O-N-5,10-A1-N-1,10-O-N-5,10-O-N-6,07-O-S-1,07-O-S-3,10-O-S-2,1,1
321,2022-09-06 17:15:52.558651,1,woodo,01-O,14-O,13-O,010F4C140F02,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-5,14-O-N-1,14-O-N-2,14-O-N-3,01-O-S-1,01-O-S-2,14-O-S-3,sumire,18-O,16-A1,14-O,180B2A161EC8,18-O-N-2,18-O-N-3,18-O-N-6,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,18-O-S-1,18-O-S-3,16-A1-S-4,1,1
322,2022-09-06 17:17:44.523459,0,Written_by,01-A1,06-A1,08-A1,011FC8061E05,01-A1-N-1,01-O-N-2,01-O-N-3,01-O-N-4,01-O-N-5,06-O-N-1,06-A1-N-2,01-O-S-1,06-A1-S-2,06-O-S-4,Åä¸®¾ß³¢,22-O,10-A2,14-A1,220F29102B48,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-6,10-A2-N-2,10-O-N-3,10-O-N-5,22-O-S-1,22-O-S-4,10-O-S-1,1,1
323,2022-09-06 17:37:52.636712,0,Written_by,17-O,03-O,14-O,170E08030F63,17-O-N-1,17-O-N-2,03-O-N-1,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,17-O-S-1,03-O-S-3,03-O-S-4,Åä¸®¾ß³¢,12-O,01-A2,21-O,1208F4012D16,12-O-N-4,12-O-N-5,12-O-N-6,12-O-N-7,01-O-N-1,01-A2-N-3,01-A2-N-7,12-O-S-2,01-O-S-2,01-O-S-3,1,1
324,2022-09-06 17:47:01.914034,0,Siper,02-O,14-O,16-A1,020B2C140EA2,02-O-N-2,02-O-N-3,02-O-N-6,14-O-N-1,14-O-N-2,14-O-N-4,14-O-N-6,02-O-S-1,02-O-S-2,14-O-S-3,horain,03-A1,16-A1,15-O,031A23161ED8,03-A1-N-2,03-O-N-6,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-7,03-O-S-3,03-O-S-4,16-A1-S-4,1,1
325,2022-09-06 17:52:46.759335,1,woodo,09-O,14-O,13-O,090F42140E26,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-5,14-O-N-1,14-O-N-2,14-O-N-6,09-O-S-3,14-O-S-2,14-O-S-3,sumire,07-O,14-O,01-A2,070DC8140E26,07-O-N-1,07-O-N-3,07-O-N-4,07-O-N-5,14-O-N-1,14-O-N-2,14-O-N-6,07-O-S-1,14-O-S-2,14-O-S-3,1,1
326,2022-09-06 18:15:42.730699,0,Siper,22-O,14-O,10-A1,220F89140E82,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-4,14-O-N-1,14-O-N-2,14-O-N-4,22-O-S-1,22-O-S-4,14-O-S-3,horain,06-A1,12-A1,18-O,0619A4121B63,06-O-N-3,06-A1-N-4,06-O-N-6,12-A1-N-2,12-O-N-3,12-O-N-5,12-A1-N-6,06-A1-S-2,12-A1-S-3,12-O-S-4,1,1
327,2022-09-07 05:23:55.770026,0,KOMIKOMI,05-O,14-A1,12-A1,050E84141EAA,05-O-N-1,05-O-N-2,05-O-N-4,14-A1-N-1,14-O-N-2,14-O-N-4,14-O-N-6,05-O-S-2,14-A1-S-1,14-O-S-3,kitori,05-O,06-O,17-O,050E89060DA4,05-O-N-1,05-O-N-2,05-O-N-4,06-O-N-1,06-O-N-3,06-O-N-4,06-O-N-6,05-O-S-1,05-O-S-4,06-O-S-2,1,1
328,2022-09-07 05:57:09.571139,1,·ê·ç,05-A1,14-A1,03-A1,051E81141E6A,05-O-N-1,05-A1-N-2,05-O-N-4,14-A1-N-1,14-O-N-2,14-O-N-5,14-O-N-6,05-A1-S-4,14-A1-S-1,14-O-S-3,º°°í·¡,14-O,12-A1,16-A1,140E26121F22,14-O-N-1,14-O-N-2,14-O-N-6,12-O-N-1,12-A1-N-2,12-O-N-3,12-A1-N-6,14-O-S-2,14-O-S-3,12-A1-S-3,1,1
329,2022-09-07 06:26:36.538923,1,·ê·ç,12-A1,01-A2,14-O,121E22012F15,12-O-N-1,12-A1-N-2,12-A1-N-6,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,12-A1-S-3,01-O-S-2,01-O-S-4,º°°í·¡,14-O,12-A1,16-A1,140E26121F22,14-O-N-1,14-O-N-2,14-O-N-6,12-O-N-1,12-A1-N-2,12-O-N-3,12-A1-N-6,14-O-S-2,14-O-S-3,12-A1-S-3,1,1
330,2022-09-07 06:57:42.426167,1,"½îÁê
",14-O,16-A1,04-A2,140C86161ED8,14-O-N-1,14-O-N-4,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-7,14-O-S-2,14-O-S-3,16-A1-S-4,Hyoue_O,05-O,01-O,03-A1,050E68010F0C,05-O-N-1,05-O-N-2,05-O-N-5,05-O-N-6,01-O-N-1,01-O-N-2,01-O-N-3,05-O-S-1,01-O-S-1,01-O-S-2,1,1
331,2022-09-07 07:38:05.595561,1,fake_clue,01-A2,19-O,14-O,012F18190AA9,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,19-O-N-2,19-O-N-4,19-O-N-6,01-A2-S-1,19-O-S-1,19-O-S-4,ÆÈ·¹Æ®,01-A2,18-O,14-O,012D18180B6A,01-O-N-1,01-A2-N-3,01-A2-N-7,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,01-A2-S-1,18-O-S-1,18-O-S-3,1,1
332,2022-09-07 07:40:06.149200,1,Hyoue_O,06-O,10-O,22-O,060DA5100A62,06-O-N-1,06-O-N-3,06-O-N-4,06-O-N-6,10-O-N-2,10-O-N-5,10-O-N-6,06-O-S-2,06-O-S-4,10-O-S-3,"½îÁê
",14-A1,04-O,18-O,141E2A040F12,14-A1-N-1,14-O-N-2,14-O-N-6,04-O-N-1,04-O-N-2,04-O-N-3,04-O-N-7,14-A1-S-1,14-O-S-3,04-O-S-3,1,1
333,2022-09-07 08:02:12.249087,1,ÆÈ·¹Æ®,18-O,01-A2,14-O,180B6A012B18,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,01-O-N-2,01-A2-N-3,01-A2-N-7,18-O-S-1,18-O-S-3,01-A2-S-1,fake_clue,19-O,01-A2,14-O,190AA9012F18,19-O-N-2,19-O-N-4,19-O-N-6,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,19-O-S-1,19-O-S-4,01-A2-S-1,1,1
334,2022-09-07 08:23:51.491154,1,ÆÈ·¹Æ®,01-A2,18-O,14-O,012D14180B6A,01-O-N-1,01-A2-N-3,01-A2-N-7,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,01-O-S-2,18-O-S-1,18-O-S-3,fake_clue,01-A2,19-O,14-O,012F1A190A31,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,19-O-N-2,19-O-N-6,19-O-N-7,01-A2-S-1,01-O-S-3,19-O-S-4,1,1
335,2022-09-07 08:27:46.651663,0,ÖÂ?,01-O,16-O,None,010F0C160EC8,01-O-N-1,01-O-N-2,01-O-N-3,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,01-O-S-1,01-O-S-2,16-O-S-1,ÇÏ¸Í±¹,10-A2,08-A1,None,102A6A081AD8,10-A2-N-2,10-O-N-5,10-O-N-6,08-A1-N-2,08-O-N-4,08-O-N-5,08-O-N-7,10-O-S-1,10-O-S-3,08-A1-S-1,1,1
336,2022-09-07 08:51:23.673858,0,ÇÏ¸Í±¹,05-O,09-O,None,050EA9090E42,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-6,09-O-N-1,09-O-N-2,09-O-N-5,05-O-S-1,05-O-S-4,09-O-S-3,ÖÂ?,01-O,16-O,None,010F0C160EC2,01-O-N-1,01-O-N-2,01-O-N-3,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,01-O-S-1,01-O-S-2,16-O-S-3,1,1
337,2022-09-07 09:12:16.547299,0,ÖÂ?,01-O,16-O,None,010F0A160EC8,01-O-N-1,01-O-N-2,01-O-N-3,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,01-O-S-1,01-O-S-3,16-O-S-1,ÇÏ¸Í±¹,20-O,16-O,None,200E2A160EC8,20-O-N-1,20-O-N-2,20-O-N-6,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,20-O-S-1,20-O-S-3,16-O-S-1,1,1
338,2022-09-07 09:27:18.356358,0,ÇÏ¸Í±¹,09-O,05-O,None,090E42050EA9,09-O-N-1,09-O-N-2,09-O-N-5,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-6,09-O-S-3,05-O-S-1,05-O-S-4,ÖÂ?,01-O,20-O,None,010E48200E96,01-O-N-1,01-O-N-2,01-O-N-5,20-O-N-1,20-O-N-2,20-O-N-4,20-O-N-7,01-O-S-1,20-O-S-2,20-O-S-3,1,1
339,2022-09-07 11:47:17.591859,0,¼Û¹Î±Ô,10-A2,01-O,None,102B52010E8C,10-A2-N-2,10-O-N-3,10-O-N-5,10-O-N-7,01-O-N-1,01-O-N-2,01-O-N-4,10-O-S-3,01-O-S-1,01-O-S-2,viggle4,13-O,15-O,None,130B9A150C62,13-O-N-2,13-O-N-3,13-O-N-4,13-O-N-7,15-O-N-1,15-O-N-5,15-O-N-6,13-O-S-1,13-O-S-3,15-O-S-3,1,1
340,2022-09-07 11:48:15.307793,0,ÇÏ¸Í±¹,07-O,08-O,None,070BAA080CA1,07-O-N-2,07-O-N-3,07-O-N-4,07-O-N-6,08-O-N-1,08-O-N-4,08-O-N-6,07-O-S-1,07-O-S-3,08-O-S-4,ÖÂ?,01-O,20-O,None,010F0A200F48,01-O-N-1,01-O-N-2,01-O-N-3,20-O-N-1,20-O-N-2,20-O-N-3,20-O-N-5,01-O-S-1,01-O-S-3,20-O-S-1,1,1
341,2022-09-07 11:52:01.313957,0,Drone,14-A1,04-O,None,141E2B040E30,14-A1-N-1,14-O-N-2,14-O-N-6,04-O-N-1,04-O-N-2,04-O-N-6,04-O-N-7,14-A1-S-1,14-O-S-3,14-O-S-4,Teto,07-A1,20-O,None,071DB9200A11,07-O-N-1,07-O-N-3,07-O-N-4,07-O-N-6,07-A1-N-7,20-O-N-2,20-O-N-7,07-O-S-1,07-O-S-4,20-O-S-4,1,1
342,2022-09-07 12:07:24.797692,0,Berugia,07-O,12-O,None,070FC8120866,07-O-N-1,07-O-N-2,07-O-N-3,07-O-N-4,07-O-N-5,12-O-N-5,12-O-N-6,07-O-S-1,12-O-S-2,12-O-S-3,gkdlgkt,15-O,14-O,None,1509DA140F02,15-O-N-3,15-O-N-4,15-O-N-5,15-O-N-7,14-O-N-1,14-O-N-2,14-O-N-3,15-O-S-1,15-O-S-3,14-O-S-3,1,1
343,2022-09-07 12:17:35.286829,0,Drone,09-O,06-O,None,090834060FA5,09-O-N-6,09-O-N-7,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-4,06-O-N-6,09-O-S-2,06-O-S-2,06-O-S-4,Teto,11-A1,07-A1,None,111878071D33,11-A1-N-5,11-O-N-6,11-O-N-7,07-O-N-1,07-O-N-3,07-O-N-6,07-A1-N-7,11-A1-S-1,07-A1-S-3,07-O-S-4,1,0
344,2022-09-07 12:20:55.937334,0,ÖÂ?,01-O,20-O,None,010F0A200EC8,01-O-N-1,01-O-N-2,01-O-N-3,20-O-N-1,20-O-N-2,20-O-N-4,20-O-N-5,01-O-S-1,01-O-S-3,20-O-S-1,ÇÏ¸Í±¹,13-A1,18-O,None,131B0A180CF2,13-A1-N-2,13-O-N-3,18-O-N-1,18-O-N-4,18-O-N-5,18-O-N-6,18-O-N-7,13-A1-S-1,13-O-S-3,18-O-S-3,1,1
345,2022-09-07 12:35:19.383367,0,Drone,06-O,09-O,None,060FA5090834,06-O-N-1,06-O-N-2,06-O-N-3,06-O-N-4,06-O-N-6,09-O-N-6,09-O-N-7,06-O-S-2,06-O-S-4,09-O-S-2,Teto,11-A1,07-A1,None,111960071D3B,11-O-N-3,11-A1-N-5,11-O-N-6,07-O-N-1,07-O-N-3,07-O-N-6,07-A1-N-7,07-O-S-1,07-A1-S-3,07-O-S-4,1,1
346,2022-09-07 12:53:50.795107,0,ÖÂ?,20-O,01-O,None,200F48010F0A,20-O-N-1,20-O-N-2,20-O-N-3,20-O-N-5,01-O-N-1,01-O-N-2,01-O-N-3,20-O-S-1,01-O-S-1,01-O-S-3,ÇÏ¸Í±¹,13-A1,14-A1,None,131818141FEA,13-O-N-7,14-A1-N-1,14-O-N-2,14-O-N-3,14-O-N-4,14-O-N-5,14-O-N-6,13-A1-S-1,14-A1-S-1,14-O-S-3,1,1
347,2022-09-07 12:58:49.063004,0,Teto,03-O,09-O,None,030B6A090D42,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,09-O-N-1,09-O-N-3,09-O-N-5,03-O-S-1,03-O-S-3,09-O-S-3,Drone,14-A1,04-O,None,141E2B040E30,14-A1-N-1,14-O-N-2,14-O-N-6,04-O-N-1,04-O-N-2,04-O-N-6,04-O-N-7,14-A1-S-1,14-O-S-3,14-O-S-4,1,1
348,2022-09-07 13:09:23.110764,0,¼Û¹Î±Ô,04-O,05-O,None,040EBA050C41,04-O-N-1,04-O-N-2,04-O-N-4,04-O-N-6,04-O-N-7,05-O-N-1,05-O-N-5,04-O-S-1,04-O-S-3,05-O-S-4,viggle4,01-O,09-O,None,010F04090F4A,01-O-N-1,01-O-N-2,01-O-N-3,09-O-N-1,09-O-N-2,09-O-N-3,09-O-N-5,01-O-S-2,09-O-S-1,09-O-S-3,1,1
349,2022-09-07 13:09:36.257204,0,¸ÀÀÖ´Â³ªÃÝ,04-O,01-O,None,040E1A010F84,04-O-N-1,04-O-N-2,04-O-N-7,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-4,04-O-S-1,04-O-S-3,01-O-S-2,gkdlgkt,02-A2,01-O,None,022EA3010CC4,02-O-N-1,02-A2-N-2,02-O-N-4,02-O-N-6,01-O-N-1,01-O-N-4,01-O-N-5,02-A2-S-3,02-O-S-4,01-O-S-2,1,1
350,2022-09-07 13:18:43.818294,0,Drone,14-A1,04-O,None,141E2A040E32,14-A1-N-1,14-O-N-2,14-O-N-6,04-O-N-1,04-O-N-2,04-O-N-6,04-O-N-7,14-A1-S-1,14-O-S-3,04-O-S-3,Teto,07-A1,11-A1,None,071DB7111860,07-O-N-1,07-O-N-3,07-O-N-4,07-O-N-6,07-A1-N-7,11-A1-N-5,11-O-N-6,07-O-S-2,07-A1-S-3,07-O-S-4,1,1
351,2022-09-07 13:24:19.072134,0,ÖÂ?,20-O,01-O,None,200F48010F0A,20-O-N-1,20-O-N-2,20-O-N-3,20-O-N-5,01-O-N-1,01-O-N-2,01-O-N-3,20-O-S-1,01-O-S-1,01-O-S-3,ÇÏ¸Í±¹,09-A1,15-O,None,091AA9150A71,09-O-N-2,09-O-N-4,09-A1-N-6,15-O-N-2,15-O-N-5,15-O-N-6,15-O-N-7,09-O-S-1,09-A1-S-4,15-O-S-4,1,1
352,2022-09-07 13:36:12.891383,0,MADJ,01-O,21-O,None,010CC1210ECA,01-O-N-1,01-O-N-4,01-O-N-5,21-O-N-1,21-O-N-2,21-O-N-4,21-O-N-5,01-O-S-4,21-O-S-1,21-O-S-3,Teto,07-A1,11-A1,None,071DB7111860,07-O-N-1,07-O-N-3,07-O-N-4,07-O-N-6,07-A1-N-7,11-A1-N-5,11-O-N-6,07-O-S-2,07-A1-S-3,07-O-S-4,1,1
353,2022-09-07 13:39:15.210655,0,kms3802,15-O,13-A1,03-O,150F5A131E08,15-O-N-1,15-O-N-2,15-O-N-3,15-O-N-5,15-O-N-7,13-O-N-1,13-A1-N-2,15-O-S-1,15-O-S-3,13-A1-S-1,LaQued,10-A1,05-A1,22-O,101D2B051F10,10-A1-N-1,10-A1-N-3,10-O-N-6,05-O-N-1,05-A1-N-2,05-A1-N-3,05-O-N-7,10-O-S-1,10-A1-S-3,10-O-S-4,1,1
354,2022-09-07 13:40:45.652267,0,Berugia,21-O,14-O,None,2109E6140CA4,21-O-N-3,21-O-N-4,21-O-N-5,21-O-N-6,14-O-N-1,14-O-N-4,14-O-N-6,21-O-S-2,21-O-S-3,14-O-S-2,nongyack,05-O,22-O,None,050C48220EE6,05-O-N-1,05-O-N-5,22-O-N-1,22-O-N-2,22-O-N-4,22-O-N-5,22-O-N-6,05-O-S-1,22-O-S-2,22-O-S-3,1,1
355,2022-09-07 13:52:00.714940,0,MADJ,13-O,21-O,None,130B09210BE8,13-O-N-2,13-O-N-3,21-O-N-2,21-O-N-3,21-O-N-4,21-O-N-5,21-O-N-6,13-O-S-1,13-O-S-4,21-O-S-1,Teto,07-A1,11-A1,None,071D3B111870,07-O-N-1,07-O-N-3,07-O-N-6,07-A1-N-7,11-A1-N-5,11-O-N-6,11-O-N-7,07-O-S-1,07-A1-S-3,07-O-S-4,1,1
356,2022-09-07 14:17:20.916276,1,0xrgb,08-O,22-O,06-O,080F86220A91,08-O-N-1,08-O-N-2,08-O-N-3,08-O-N-4,22-O-N-2,22-O-N-4,22-O-N-7,08-O-S-2,08-O-S-3,22-O-S-4,fake_clue,01-A2,14-O,15-O,012F18140E26,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,14-O-N-1,14-O-N-2,14-O-N-6,01-A2-S-1,14-O-S-2,14-O-S-3,1,1
357,2022-09-07 14:25:50.991828,0,Berugia,09-O,03-A1,05-O,090E72031856,09-O-N-1,09-O-N-2,09-O-N-5,09-O-N-6,09-O-N-7,03-A1-N-5,03-O-N-7,09-O-S-3,03-A1-S-2,03-O-S-3,¸ÀÀÖ´Â³ªÃÝ,17-A1,10-A2,19-O,171E84102F2A,17-O-N-1,17-O-N-2,17-A1-N-4,10-A2-N-1,10-A2-N-2,10-O-N-3,10-O-N-6,17-O-S-2,10-O-S-1,10-O-S-3,1,1
358,2022-09-07 14:35:28.631905,1,fake_clue,01-A2,15-O,14-O,012F18150953,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,15-O-N-3,15-O-N-5,15-O-N-7,01-A2-S-1,15-O-S-3,15-O-S-4,0xrgb,06-O,17-O,04-A2,060C00170FE7,06-O-N-1,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-4,17-O-N-5,17-O-N-6,17-O-S-2,17-O-S-3,17-O-S-3,1,1
359,2022-09-07 14:37:40.473493,1,PuniPaw,12-A1,03-O,14-O,121E42030B6C,12-O-N-1,12-A1-N-2,12-O-N-5,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,12-A1-S-3,03-O-S-1,03-O-S-2,½î,16-A1,04-O,14-O,161EF804081C,16-O-N-1,16-O-N-2,16-O-N-4,16-O-N-5,16-O-N-6,16-O-N-7,04-O-N-7,16-A1-S-4,04-O-S-1,04-O-S-2,1,1
360,2022-09-07 14:57:31.025716,0,Eisenlost,12-O,09-O,None,120B24090BCA,12-O-N-2,12-O-N-3,12-O-N-6,09-O-N-2,09-O-N-3,09-O-N-4,09-O-N-5,12-O-S-2,09-O-S-1,09-O-S-3,µ¿È­Ã¥,01-O,10-O,None,010FA4100A1A,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-4,01-O-N-6,10-O-N-2,10-O-N-7,01-O-S-2,10-O-S-1,10-O-S-3,1,1
361,2022-09-07 15:06:25.521606,0,Meteorz,07-O,14-O,None,070EC3140F04,07-O-N-1,07-O-N-2,07-O-N-4,07-O-N-5,14-O-N-1,14-O-N-2,14-O-N-3,07-O-S-3,07-O-S-4,14-O-S-2,swvv45,21-O,02-A2,None,210B63022E11,21-O-N-2,21-O-N-3,21-O-N-5,21-O-N-6,02-O-N-1,02-A2-N-2,02-A2-N-7,21-O-S-3,21-O-S-4,02-O-S-4,1,1
362,2022-09-07 15:08:17.968240,1,fake_clue,01-A2,14-O,15-O,012F1A140CA4,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,14-O-N-1,14-O-N-4,14-O-N-6,01-A2-S-1,01-O-S-3,14-O-S-2,0xrgb,10-O,08-O,13-O,100D6A080C34,10-O-N-1,10-O-N-3,10-O-N-5,10-O-N-6,08-O-N-1,08-O-N-6,08-O-N-7,10-O-S-1,10-O-S-3,08-O-S-2,1,1
363,2022-09-07 15:32:59.796077,0,Eisenlost,11-O,03-O,None,110CA9030B61,11-O-N-1,11-O-N-4,11-O-N-6,03-O-N-2,03-O-N-3,03-O-N-5,03-O-N-6,11-O-S-1,11-O-S-4,03-O-S-4,µ¿È­Ã¥,01-O,10-O,None,010A94100BAC,01-O-N-2,01-O-N-4,01-O-N-7,10-O-N-2,10-O-N-3,10-O-N-4,10-O-N-6,01-O-S-2,10-O-S-1,10-O-S-2,1,1
364,2022-09-07 16:20:52.807504,0,Meteorz,18-O,22-O,12-O,180E24220D59,18-O-N-1,18-O-N-2,18-O-N-6,22-O-N-1,22-O-N-3,22-O-N-5,22-O-N-7,18-O-S-2,22-O-S-1,22-O-S-4,swvv45,07-O,19-O,12-A1,070999190EA8,07-O-N-3,07-O-N-4,07-O-N-7,19-O-N-1,19-O-N-2,19-O-N-4,19-O-N-6,07-O-S-1,07-O-S-4,19-O-S-1,1,1
365,2022-09-07 16:50:32.318361,1,hihumi,10-O,11-A1,14-A1,100D0A111E78,10-O-N-1,10-O-N-3,11-O-N-1,11-O-N-2,11-A1-N-5,11-O-N-6,11-O-N-7,10-O-S-1,10-O-S-3,11-A1-S-1,sumire,07-O,14-O,01-A2,070C88140FA6,07-O-N-1,07-O-N-4,14-O-N-1,14-O-N-2,14-O-N-3,14-O-N-4,14-O-N-6,07-O-S-1,14-O-S-2,14-O-S-3,1,1
366,2022-09-07 17:08:37.160213,1,sumire,01-A2,14-O,09-O,012F1C140E22,01-O-N-1,01-O-N-2,01-A2-N-3,01-A2-N-7,14-O-N-1,14-O-N-2,14-O-N-6,01-A2-S-1,01-O-S-2,14-O-S-3,hihumi,11-A1,14-A1,10-O,111E68141E2A,11-O-N-1,11-O-N-2,11-A1-N-5,11-O-N-6,14-A1-N-1,14-O-N-2,14-O-N-6,11-A1-S-1,14-A1-S-1,14-O-S-3,1,1
367,2022-09-07 17:36:25.101872,1,hihumi,11-A1,14-A1,10-O,111F79141828,11-O-N-1,11-O-N-2,11-O-N-3,11-A1-N-5,11-O-N-6,11-O-N-7,14-O-N-6,11-A1-S-1,11-O-S-4,14-A1-S-1,sumire,18-O,14-O,16-A1,180B62140E26,18-O-N-2,18-O-N-3,18-O-N-5,18-O-N-6,14-O-N-1,14-O-N-2,14-O-N-6,18-O-S-3,14-O-S-2,14-O-S-3,1,1
368,2022-09-08 05:39:23.553596,0,·ê·ç,01-O,05-O,None,010F2C050C51,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-6,05-O-N-1,05-O-N-5,05-O-N-7,01-O-S-1,01-O-S-2,05-O-S-4,º°°í·¡,17-O,03-O,None,170F01030E69,17-O-N-1,17-O-N-2,17-O-N-3,03-O-N-1,03-O-N-2,03-O-N-5,03-O-N-6,17-O-S-3,03-O-S-1,03-O-S-4,1,1
369,2022-09-08 05:58:12.125284,0,º°°í·¡,01-O,21-O,None,010F4C210F02,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-5,21-O-N-1,21-O-N-2,21-O-N-3,01-O-S-1,01-O-S-2,21-O-S-3,·ê·ç,01-O,05-O,None,010E85050EC8,01-O-N-1,01-O-N-2,01-O-N-4,05-O-N-1,05-O-N-2,05-O-N-4,05-O-N-5,01-O-S-2,01-O-S-4,05-O-S-1,1,1
370,2022-09-08 06:51:54.890194,0,º°°í·¡,17-O,03-O,None,170F01030E69,17-O-N-1,17-O-N-2,17-O-N-3,03-O-N-1,03-O-N-2,03-O-N-5,03-O-N-6,17-O-S-3,03-O-S-1,03-O-S-4,·ê·ç,21-O,01-O,None,210F52010C4C,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,21-O-N-7,01-O-N-1,01-O-N-5,21-O-S-3,01-O-S-1,01-O-S-2,1,1
371,2022-09-08 07:29:16.795284,0,KOMIKOMI,21-O,16-O,None,210F50160E0E,21-O-N-1,21-O-N-2,21-O-N-3,21-O-N-5,21-O-N-7,16-O-N-1,16-O-N-2,16-O-S-1,16-O-S-2,16-O-S-3,kitori,02-A1,17-O,None,021D84170F86,02-O-N-1,02-A1-N-3,02-O-N-4,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-4,02-A1-S-2,17-O-S-2,17-O-S-3,1,1
372,2022-09-08 09:26:15.896179,0,Yirang,15-O,17-A1,None,150C50171F47,15-O-N-1,15-O-N-5,15-O-N-7,17-O-N-1,17-O-N-2,17-O-N-3,17-O-N-5,17-O-S-2,17-O-S-3,17-A1-S-4,JeckHarry,17-A1,21-O,None,171CE9210AC2,17-O-N-1,17-A1-N-4,17-O-N-5,17-O-N-6,21-O-N-2,21-O-N-4,21-O-N-5,17-A1-S-1,17-A1-S-4,21-O-S-3,1,1
373,2022-09-08 10:25:57.275818,0,sm4,01-O,09-O,None,010E82090E5A,01-O-N-1,01-O-N-2,01-O-N-4,09-O-N-1,09-O-N-2,09-O-N-5,09-O-N-7,01-O-S-3,09-O-S-1,09-O-S-3,blackCOW_AU,09-O,17-O,None,090E42170DC9,09-O-N-1,09-O-N-2,09-O-N-5,17-O-N-1,17-O-N-3,17-O-N-4,17-O-N-5,09-O-S-3,17-O-S-1,17-O-S-3,1,1
374,2022-09-08 11:00:50.308897,0,Yilith,10-A2,19-O,13-O,102E32190AA5,10-A2-N-1,10-A2-N-2,10-O-N-6,10-O-N-7,19-O-N-2,19-O-N-4,19-O-N-6,10-O-S-3,19-O-S-2,19-O-S-4,Pariah,13-O,22-O,03-O,130B44220F49,13-O-N-2,13-O-N-3,13-O-N-5,22-O-N-1,22-O-N-2,22-O-N-3,22-O-N-5,13-O-S-2,22-O-S-1,22-O-S-4,1,1
375,2022-09-08 11:02:14.100177,0,sin_monochrome,01-O,15-O,None,010F48150A6A,01-O-N-1,01-O-N-2,01-O-N-3,01-O-N-5,15-O-N-2,15-O-N-5,15-O-N-6,01-O-S-1,15-O-S-1,15-O-S-3,¸ÀÀÖ´Â³ªÃÝ,04-A2,06-A1,None,042E360618E1,04-O-N-1,04-A2-N-2,04-O-N-6,04-O-N-7,06-A1-N-4,06-O-N-5,06-O-N-6,04-A2-S-2,04-A2-S-3,06-O-S-4,1,1
